"county","district","cds","ts2_col","ts2_col1","ts2_col1a","ts2_col2","ts2_col3","ts2_col3a","ts2_id"
"19","64725","1964725",3,"BA+56 ","OR MA","NON-CRED","","",2274
"19","64725","1964725",4,"BA+56+MA        ","OR MA+28 ","NON-CRED","","",2275
"19","64725","1964725",5,"BA+75+MA      ","OR MA+45","NON-CRED","","",2276
"19","64725","1964725",6,"BA ","OR LESS  ","CRED","","",2277
"19","64725","1964725",7,"BA+28+CRED          ","          ","","","",2278
"19","64725","1964725",8,"BA+56+CRED        ","OR","MA+CRED","","",2279
"19","64725","1964725",9,"BA+56+MA+CRED       ","OR ","MA+28+CRED","","",2280
"19","64725","1964725",10,"BA+75+MA+CRED       ","OR  ","MA+45+CRED","","",2281
"19","64733","1964733",1,"BA      ","NON-CRED","","","",5025
"19","64733","1964733",2,"BA+14  ","NON-CRED","","","",5026
"19","64733","1964733",3,"BA+28","NON-CRED","","","",5027
"19","64733","1964733",4,"BA+42   ","NON-CRED","","","",5028
"19","64733","1964733",5,"BA+56   ","NON-CRED","","","",5029
"19","64733","1964733",6,"BA+70   ","NON-CRED","","","",5030
"19","64733","1964733",7,"BA+84 ","NON-CRED","","","",5031
"19","64733","1964733",8,"BA+98   ","NON-CRED","","","",5032
"19","64733","1964733",9,"BA+CRED    ","","","","",5033
"19","64733","1964733",10,"BA+14+CRED    ","","","","",5034
"19","64733","1964733",11,"BA+28+CRED    ","","","","",5035
"19","64733","1964733",12,"BA+42+CRED    ","","","","",5036
"19","64733","1964733",13,"BA+56+CRED    ","","","","",5037
"19","64733","1964733",14,"BA+70+CRED    ","","","","",5038
"19","64733","1964733",15,"BA+84+CRED    ","","","","",5039
"19","64733","1964733",16,"BA+98+CRED    ","","","","",5040
"19","64774","1964774",1,"BA","","","","",738
"19","64774","1964774",2,"BA+15","    ","","","",739
"19","64774","1964774",3,"BA+30","","","","",740
"19","64774","1964774",4,"BA+30+MA"," ","","","",741
"19","64774","1964774",5,"BA+45","  ","","","",742
"19","64774","1964774",6,"BA+45+MA","","","","",895
"19","64774","1964774",7,"BA+60+MA","  ","","","",896
"19","64790","1964790",1,"BA    ","","","","",4716
"19","64790","1964790",2,"BA+15","","","","",4717
"19","64790","1964790",3,"BA+30 "," ","","","",4718
"19","64790","1964790",4,"BA+45","  ","","","",4719
"19","64790","1964790",5,"BA+60","","","","",4720
"19","64790","1964790",6,"BA+75+MA","","","","",4721
"19","64816","1964816",1,"BA  ","","","","",3373
"19","64816","1964816",2,"BA+15  ","","","","",3374
"19","64816","1964816",3,"BA+30  ","","","","",3375
"19","64816","1964816",4,"BA+45","OR","MA","","",3376
"19","64816","1964816",5,"BA+60+MA  ","OR","MA+15 ","","",3377
"19","64832","1964832",1,"BA<30","","","","",518
"19","64832","1964832",2,"BA+30        ","","","","",519
"19","64832","1964832",3,"BA+45      ","","","","",520
"19","64832","1964832",4,"BA+60        ","","","","",521
"19","64832","1964832",5,"BA+75            ","","","","",522
"19","64840","1964840",1,"BA","","","","",989
"19","64840","1964840",2,"BA+30","OR","MA","","",991
"19","64840","1964840",3,"BA+45","","","","",1001
"19","64840","1964840",4,"BA+75","OR","BA+60+MA ","","",1002
"19","64840","1964840",5,"BA+75+MA ","","","","",1011
"19","64857","1964857",1,"BA  ","","","","",1302
"19","64857","1964857",2,"BA+45","OR","MA","","",1303
"19","64857","1964857",3,"BA+60 ","OR","MA+15","","",1304
"19","64857","1964857",4,"BA+75 ","OR","MA+30","","",1305
"19","64857","1964857",5,"BA ","TUMBLEWEED ","","","",1306
"19","64857","1964857",6,"BA+45 ","OR MA","TUMBLEWEED ","","",1307
"19","64857","1964857",7,"BA+60 ","OR MA+15","TUMBLEWEED ","","",1308
"19","64857","1964857",8,"BA+75","OR MA+30","TUMBLEWEED ","","",1309
"19","64857","1964857",9,"BA  ","AUTISM","YELLEN","","",1310
"19","64857","1964857",10,"BA+45 ","OR MA","AUTISM YELLEN","","",1311
"19","64857","1964857",11,"BA+60 ","OR MA+15","AUTISM YELLEN","","",1312
"19","64857","1964857",12,"BA+75","OR MA+30","AUTISM YELLEN","","",1313
"19","64865","1964865",1,"BA          ","","","","",2561
"19","64865","1964865",2,"BA+15    ","","","","",2562
"19","64865","1964865",3,"BA+30 ","OR","MA","","",2563
"19","64865","1964865",4,"BA+45+MA    ","","","","",2564
"19","64865","1964865",5,"BA+60+MA    ","","","","",2565
"19","64865","1964865",6,"BA+75+MA        ","","","","",2566
"19","64873","1964873",1,"BA+CRED             ","     ","","","",718
"19","64873","1964873",2,"BA+30               "," ","","","",719
"19","64873","1964873",3,"BA+45   ","OR","MA","","",720
"19","64873","1964873",4,"BA+60+MA            ","  ","","","",721
"19","64873","1964873",5,"BA+75+MA            ","      ","","","",722
"19","64881","1964881",1,"BA ","NON-CRED   ","","","",4176
"19","64881","1964881",2,"BA+18  ","NON-CRED   ","","","",4177
"19","64881","1964881",3,"BA+36 ","NON-CRED   ","","","",4178
"19","64881","1964881",4,"BA+54   ","NON-CRED   ","","","",4179
"19","64881","1964881",5,"BA+60 ","NON-CRED   ","","","",4180
"19","64881","1964881",6,"BA+75+MA  ","NON-CRED   ","","","",4181
"19","64881","1964881",7,"BA                  ","        ","","","",4182
"19","64881","1964881",8,"BA+18               ","             ","","","",4183
"19","64881","1964881",9,"BA+36               ","             ","","","",4184
"19","64881","1964881",10,"BA+54               ","               ","","","",4185
"19","64881","1964881",11,"BA+60+MA            ","                ","","","",4186
"19","64881","1964881",12,"BA+75+MA            ","                    ","  ","","",4187
"19","64907","1964907",1,"EMERG    ","CRED","","","",3958
"19","64907","1964907",2,"BA+DSC    ","","","","",3959
"19","64907","1964907",3,"BA+PRE-CRED        ","OR ","INTERN","","",3960
"19","64907","1964907",4,"BA+30 ","OR","BA+30+CRED","","",3961
"19","64907","1964907",5,"BA+45 ","OR ","BA+45+CRED","","",3962
"19","64907","1964907",6,"BA+60+MA            ","                    ","                  ","","",3963
"19","64931","1964931",1,"BA       ","NON-CRED   ","","","",3220
"19","64931","1964931",2,"BA+15     ","NON-CRED   ","","","",3290
"19","64931","1964931",3,"BA+30 ","NON-CRED   ","","","",3291
"19","64931","1964931",4,"BA+45","OR MA","NON-CRED   ","","",3293
"19","64931","1964931",5,"BA+60+MA ","OR MA+15 ","NON-CRED   ","","",3295
"19","64931","1964931",6,"BA+30      ","CRED","","","",3292
"19","64931","1964931",7,"BA+45 ","OR MA","CRED","","",3294
"19","64931","1964931",8,"BA+60+MA ","OR MA+15  ","CRED","","",3296
"19","64964","1964964",1,"BA+CRED             ","               ","",,,910
"19","64964","1964964",2,"BA+30+CRED          ","            ","",,,911
"19","64964","1964964",3,"BA+45+CRED          ","                    ","",,,912
"19","64964","1964964",4,"BA+60+CRED          ","            ","",,,913
"19","64964","1964964",5,"BA+75+MA+CRED       ","                    "," ",,,914
"19","64980","1964980",1,"BA","","","","",4964
"19","64980","1964980",2,"BA+14","","","","",4965
"19","64980","1964980",3,"BA+28","","","","",4966
"19","64980","1964980",4,"BA+42","","","","",4967
"19","64980","1964980",5,"BA+56","","","","",4968
"19","64980","1964980",6,"BA+70","","","","",4982
"19","64998","1964998",1,"BA                  ","  ","","","",4731
"19","64998","1964998",2,"BA+15               ","         ","","","",4732
"19","64998","1964998",3,"BA+30               ","             ","","","",4733
"19","64998","1964998",4,"BA+45","OR","MA","","",4734
"19","64998","1964998",5,"BA+60+MA ","OR","PHD","","",4735
"19","65037","1965037",1,"BA     ","TO","15","","",2267
"19","65037","1965037",2,"BA+30               ","     ","","","",2268
"19","65037","1965037",3,"BA+45               ","   ","","","",2269
"19","65037","1965037",4,"BA+60 ","OR","MA","","",2270
"19","65037","1965037",5,"BA+75+MA   ","OR","MA+15","","",2271
"19","65045","1965045",1,"BA      ","TO ","29 ","","",1730
"19","65045","1965045",2,"BA+30","OR","MA","","",1731
"19","65045","1965045",3,"BA+45","OR","MA+15","","",1732
"19","65045","1965045",4,"BA+60","OR","MA+30","","",1733
"19","65045","1965045",5,"BA+75","OR","MA+45","","",1734
"19","65045","1965045",6,"BA+90    ","OR","MA+60","","",1735
"19","65052","1965052",1,"BA    ","NON-CRED","","","",82
"19","65052","1965052",2,"BA+15 ","NON-CRED ","","","",83
"19","65052","1965052",3,"BA+30    ","NON-CRED ","","","",84
"19","65052","1965052",4,"BA+CRED             ","     ","","","",85
"19","65052","1965052",5,"BA+15+CRED          ","      ","","","",86
"19","65052","1965052",6,"BA+30+CRED          ","  ","","","",87
"19","65052","1965052",7,"BA+45+CRED ","OR","MA+CRED","","",88
"19","65052","1965052",8,"BA+60+CRED","OR","MA+15+CRED","","",89
"19","65052","1965052",9,"BA+75+CRED ","OR","MA+30+CRED ","","",90
"19","65060","1965060",1,"BA                  ","          ","","","",290
"19","65060","1965060",2,"BA+15               ","           ","","","",291
"19","65060","1965060",3,"BA+30 ","OR","CRED","","",292
"19","65060","1965060",4,"BA+45","OR","MA","","",293
"19","65060","1965060",5,"BA+60+MA OR","BA+45+NBC     ","OR MA+15 ","","",294
"19","65060","1965060",6,"BA+75+MA   ","OR","MA+30","","",295
"19","65094","1965094",1,"BA    ","","","","",3872
"19","65094","1965094",2,"BA+15        ","","","","",3873
"19","65094","1965094",3,"BA+30    ","","","","",3874
"19","65094","1965094",4,"BA+60   ","OR","BA+45+MA","","",3875
"19","65094","1965094",5,"BA+60+MA  ","","","","",3876
"19","65102","1965102",1,"BA                  ","      ","","","",3410
"19","65102","1965102",2,"BA+15            ","","","","",3411
"19","65102","1965102",3,"BA+30              ","","","","",3412
"19","65102","1965102",4,"BA+45      ","OR","MA","","",3413
"19","65102","1965102",5,"BA+60          ","OR ","MA+15  ","","",3414
"19","65102","1965102",6,"BA+78     ","OR","MA+30","","",3415
"19","65110","1965110",1,"BA","","","","",4096
"19","65110","1965110",2,"BA+15","","","","",4097
"19","65110","1965110",3,"BA+30  ","","","","",4098
"19","65110","1965110",4,"BA+45","","","","",4099
"19","65110","1965110",5,"BA+60","","","","",4100
"19","65128","1965128",1,"BA   ","INTERN ","","","",5129
"19","65128","1965128",2,"BA+15    ","INTERN ","","","",5130
"19","65128","1965128",3,"BA+30               ","                   ","","","",5131
"19","65128","1965128",4,"BA+45  ","OR","MA","","",5132
"19","65128","1965128",5,"BA+60+MA   ","OR","MA+24 ","","",5133
"19","65128","1965128",6,"BA+75+MA ","OR","MA+36  ","","",5134
"19","65136","1965136",1,"BA      ","TO","29","","",4391
"19","65136","1965136",2,"BA+30        ","","","","",4392
"19","65136","1965136",3,"BA+45     ","OR","MA+5","","",4393
"19","65136","1965136",4,"BA+60   ","OR","MA+20","","",4394
"19","65136","1965136",5,"BA+84 OR","BA+75+MA   ","OR MA+35  ","","",4395
"19","73437","1973437",1,"BA ","NON-CRED ","","","",936
"19","73437","1973437",2,"BA+15  ","NON-CRED","","","",937
"19","73437","1973437",3,"BA+30  ","NON-CRED","","","",938
"19","73437","1973437",4,"BA+45","OR MA","NON-CRED","","",939
"19","73437","1973437",5,"BA              ","","","","",940
"19","73437","1973437",6,"BA+15          ","","","","",941
"19","73437","1973437",7,"BA+30               ","     ","","","",942
"19","73437","1973437",8,"BA+45 ","OR","MA","","",943
"19","73437","1973437",9,"BA+60","OR","MA+15","","",944
"19","73437","1973437",10,"BA+75","OR","MA+30","","",945
"19","73437","1973437",11,"BA+75+MA","OR","MA+30","","",946
"19","73445","1973445",1,"BA   ","FULL STEP","","","",4695
"19","73445","1973445",2,"BA   ","HALF STEP","","","",4696
"19","73445","1973445",3,"BA+30   ","FULL STEP","","","",4697
"19","73445","1973445",4,"BA+30 ","HALF STEP","","","",4698
"19","73445","1973445",5,"BA+45 ","OR MA","FULL STEP","","",4699
"19","73445","1973445",6,"BA+45 ","OR MA","HALF STEP","","",4700
"19","73445","1973445",7,"BA+60+MA ","OR MA+15 ","FULL STEP","","",4701
"19","73445","1973445",8,"BA+60+MA  ","OR MA+15 ","HALF STEP","","",4702
"19","73445","1973445",9,"BA+70+MA ","OR MA+25","FULL STEP","","",4703
"19","73445","1973445",10,"BA+70+MA  ","OR MA+25 ","HALF STEP","","",4704
"19","73452","1973452",1,"DSC    ","W/O BA","","","",955
"19","73452","1973452",2,"BA      ","NON-CRED","","","",956
"19","73452","1973452",3,"BA+CRED        ","","","","",957
"19","73452","1973452",4,"BA+45+CRED ","OR","MA","","",958
"19","73452","1973452",5,"BA+60+MA+CRED","OR","MA+15","","",959
"19","73452","1973452",6,"BA+75+MA+CRED","OR","MA+30","","",960
"19","73460","1973460",1,"INTERN              ","        ","","","",44
"19","73460","1973460",2,"PRELIM ","OR","CRED","","",45
"19","73460","1973460",3,"BA+45 ","OR","MA","","",46
"19","73460","1973460",4,"BA+60+MA ","OR","MA+15  ","","",47
"19","73460","1973460",5,"BA+75+MA ","OR","MA+30  ","","",48
